CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Card Type,Point Earned
439,France,Male,36,2,165536.28,2,1,1,123956.83,3,DIAMOND,877
538,Germany,Male,25,5,62482.95,1,1,1,102758.43,2,GOLD,933
743,France,Male,40,8,68155.59,1,1,0,94876.65,1,GOLD,413
734,Spain,Female,43,3,55853.33,2,0,1,94811.85,1,PLATINUM,263
656,France,Male,37,2,0,2,0,1,67840.81,2,SILVER,436
666,France,Female,31,2,79589.43,1,0,0,4050.57,5,DIAMOND,569
627,Spain,Male,41,5,100880.76,1,0,1,134665.25,4,GOLD,395
480,Germany,Female,25,3,174330.35,2,0,0,181647.13,1,DIAMOND,425
792,France,Male,19,7,143390.51,1,1,0,33282.84,4,DIAMOND,391
613,Germany,Male,59,8,91415.76,1,0,0,27965,2,DIAMOND,422
476,Germany,Male,30,3,134366.42,1,1,0,68343.53,4,GOLD,709
539,France,Female,24,3,0,2,1,1,198161.07,4,PLATINUM,449
696,Spain,Male,60,8,88786.81,1,1,1,196858.4,1,PLATINUM,628
810,Germany,Male,35,3,96814.46,2,1,1,120511.03,1,GOLD,275
763,Germany,Male,32,9,160680.41,1,1,0,30886.35,3,DIAMOND,600
640,France,Female,29,3,0,2,1,0,2743.69,1,SILVER,956
655,France,Female,47,10,0,2,1,0,167778.62,2,SILVER,989
526,Germany,Male,31,5,145537.21,1,1,0,132404.64,2,GOLD,537
678,France,Female,28,4,0,2,1,1,144423.17,5,PLATINUM,772
554,France,Female,45,6,0,2,1,1,181204.5,3,DIAMOND,802
597,Spain,Female,30,2,119370.11,1,1,1,182726.22,4,SILVER,851
560,Spain,Female,28,1,0,2,1,1,120880.72,3,SILVER,451
850,Germany,Female,47,10,134381.52,1,0,0,26812.89,4,DIAMOND,252
546,Germany,Female,74,8,114888.74,2,1,1,66732.63,1,PLATINUM,562
623,Germany,Male,42,1,149332.48,2,1,0,100834.22,4,DIAMOND,320
698,France,Female,40,7,105061.74,3,1,0,107815.31,1,DIAMOND,448
620,France,Male,32,7,0,2,1,1,34665.79,3,PLATINUM,479
619,France,Female,40,10,0,1,1,1,147093.84,3,DIAMOND,298
561,France,Male,21,4,0,1,1,1,36942.35,3,DIAMOND,699
753,France,Female,39,7,155062.8,1,1,1,16460.77,3,GOLD,674
721,Spain,Male,43,3,88798.34,1,0,0,45610.63,2,GOLD,592
451,France,Male,33,6,0,2,1,0,184954.11,3,GOLD,268
680,Germany,Female,51,5,143139.87,1,0,0,47795.43,1,DIAMOND,338
590,Spain,Female,23,7,0,2,1,0,196789.9,1,SILVER,469
634,Germany,Male,27,3,107027.52,1,1,0,173425.68,1,PLATINUM,610
676,France,Male,29,4,140720.93,1,1,0,36221.18,5,PLATINUM,439
642,France,Male,30,8,80964.57,2,1,0,174738.2,4,PLATINUM,270
760,France,Male,39,6,178585.46,1,1,0,67131.3,3,DIAMOND,790
736,Spain,Female,26,4,135889.13,1,1,1,165692.03,4,PLATINUM,253
656,France,Male,43,7,134919.85,1,1,0,194691.95,1,DIAMOND,421
776,Germany,Male,33,8,115130.34,1,0,0,129525.5,4,GOLD,658
832,Spain,Female,34,6,138190.13,2,0,1,146511.2,2,PLATINUM,424
631,Germany,Male,37,9,131519.49,2,1,1,51752.18,1,SILVER,404
795,Spain,Female,56,5,0,1,1,0,35418.69,5,PLATINUM,675
648,Germany,Female,39,3,126935.98,2,0,1,57995.74,1,PLATINUM,693
615,France,Male,39,4,133707.09,1,1,1,108152.75,5,PLATINUM,358
682,France,Female,27,1,97893.2,1,1,0,166144.98,5,DIAMOND,635
694,France,Male,34,5,127900.03,1,1,0,101737.8,5,GOLD,325
694,France,Male,37,10,143835.47,1,0,1,33326.71,1,PLATINUM,992
607,France,Male,44,0,0,2,1,1,81140.09,4,DIAMOND,430
664,France,Male,48,10,0,1,1,0,140173.17,1,PLATINUM,495
756,France,Male,60,2,0,1,1,1,166513.49,3,DIAMOND,858
645,France,Female,40,3,129596.77,1,1,1,103232.6,4,SILVER,897
653,Spain,Male,30,4,0,2,1,0,120736.04,5,DIAMOND,739
710,Germany,Female,24,2,110407.44,2,0,0,15832.43,4,SILVER,993
697,France,Female,76,7,0,2,0,1,188772.45,3,DIAMOND,733
619,Germany,Female,41,8,142015.76,2,1,0,114323.66,5,DIAMOND,222
648,Spain,Male,55,1,81370.07,1,0,1,181534.04,4,PLATINUM,564
482,Germany,Female,48,2,69329.47,1,0,0,102640.52,5,DIAMOND,910
548,France,Female,28,8,116755.5,2,1,1,158585.17,1,GOLD,519
752,Spain,Male,44,6,83870.33,1,1,0,178722.24,3,SILVER,238
648,France,Female,39,6,130694.89,2,1,1,153955.38,2,DIAMOND,912
643,Spain,Female,34,8,117451.47,1,1,0,65374.86,2,DIAMOND,531
573,Germany,Female,35,9,206868.78,2,0,1,102986.15,3,SILVER,940
686,France,Female,39,3,111695.62,1,0,0,136643.84,4,DIAMOND,408
644,France,Female,40,9,137285.26,4,1,0,77063.63,3,GOLD,444
702,France,Female,29,6,149218.39,1,1,1,9633.01,3,DIAMOND,739
652,France,Male,51,7,0,2,0,1,43496.36,5,PLATINUM,749
641,Spain,Male,32,7,0,2,1,1,24267.28,4,GOLD,652
692,Germany,Female,41,8,130701.29,1,1,0,59354.24,2,SILVER,235
574,Spain,Male,34,5,0,2,0,0,28269.86,5,DIAMOND,626
643,France,Female,31,3,167949.48,1,1,0,143162.34,2,GOLD,906
834,France,Male,23,4,131254.81,1,1,0,20199.3,4,SILVER,675
591,France,Male,28,5,0,2,1,1,48606.92,4,SILVER,916
470,Spain,Male,34,9,0,2,0,1,89013.67,4,DIAMOND,568
608,Spain,Male,34,7,86656.13,1,0,1,59890.29,1,SILVER,252
649,Germany,Female,37,8,114737.26,1,1,1,106655.88,1,DIAMOND,381
665,France,Female,38,5,0,2,1,0,156439.56,4,PLATINUM,837
651,France,Female,39,6,0,1,1,0,24176.44,1,SILVER,283
555,Germany,Male,62,4,119817.33,1,0,1,43507.1,2,GOLD,697
637,France,Female,48,7,130806.99,2,1,1,132005.85,1,PLATINUM,358
675,France,Female,49,0,0,1,1,1,80496.71,4,SILVER,448
677,Spain,Male,40,5,0,2,1,0,88947.56,4,GOLD,314
850,Germany,Female,35,2,80931.75,1,0,0,12639.67,2,DIAMOND,983
815,France,Female,56,3,0,3,1,1,94248.16,3,GOLD,688
665,Germany,Male,32,1,132178.67,1,0,0,11865.76,1,GOLD,274
485,France,Female,27,3,0,2,1,0,141449.86,5,SILVER,901
577,Spain,Male,43,6,0,2,1,1,149457.81,3,DIAMOND,446
586,France,Female,35,7,164769.02,3,1,0,119814.25,3,SILVER,290
722,Germany,Male,29,1,107233.85,2,1,0,24924.92,2,DIAMOND,941
528,France,Female,27,7,176227.07,2,0,1,139481.53,1,GOLD,875
542,France,Female,39,4,109949.39,2,1,1,41268.65,4,SILVER,339
552,France,Female,34,5,0,2,1,1,1351.41,3,SILVER,712
678,France,Female,60,10,117738.81,1,1,0,147489.76,4,DIAMOND,599
575,Spain,Female,37,9,133292.45,1,1,0,111175.09,2,PLATINUM,506
669,France,Female,43,1,160474.59,1,1,1,95963.14,3,DIAMOND,946
636,France,Male,43,6,0,2,1,0,43128.95,5,PLATINUM,748
667,Germany,Male,55,9,154393.43,1,1,1,137674.96,3,SILVER,887
652,Germany,Female,45,9,110827.49,1,1,1,153383.54,3,PLATINUM,510
637,Germany,Female,36,10,145750.45,2,1,1,96660.76,1,DIAMOND,407
516,Spain,Female,45,8,109044.3,1,0,1,115818.16,5,GOLD,229
801,France,Female,32,4,75170.54,1,1,1,37898.5,1,SILVER,451
692,France,Female,42,2,0,2,1,0,145222.93,3,PLATINUM,498
585,France,Female,28,6,105795.9,1,1,1,41219.09,2,PLATINUM,446
590,France,Male,32,5,0,2,1,0,59249.83,4,GOLD,676
554,Spain,Male,66,8,0,2,1,1,116747.62,1,PLATINUM,259
659,France,Female,49,1,0,1,1,0,116249.72,4,PLATINUM,219
690,France,Female,26,3,118097.87,1,1,0,61257.83,4,GOLD,979
697,Germany,Male,29,0,172693.54,1,0,0,141798.98,2,DIAMOND,267
610,France,Male,36,4,129440.3,2,1,0,102638.35,4,PLATINUM,975
599,Spain,Male,36,4,0,2,0,0,13210.56,3,DIAMOND,928
544,France,Male,23,1,96471.2,1,1,0,35550.97,4,DIAMOND,487
548,France,Female,46,1,0,1,1,1,104469.06,4,SILVER,842
635,Spain,Male,24,4,140197.18,1,1,1,142935.83,4,SILVER,907
722,France,Male,20,6,0,2,1,0,195486.28,5,DIAMOND,543
564,France,Female,33,4,135946.26,1,1,0,63170,3,DIAMOND,696
719,France,Male,69,3,0,2,1,1,58320.06,4,SILVER,489
547,Germany,Male,50,3,81290.02,3,0,1,177747.03,4,DIAMOND,899
850,France,Female,42,8,0,1,1,0,19632.64,5,DIAMOND,366
515,Germany,Male,60,9,113715.36,1,1,0,18424.24,1,GOLD,850
667,Spain,Male,56,2,168883.08,1,0,1,18897.78,2,PLATINUM,321
607,Germany,Male,36,8,143421.74,1,1,0,97879.02,1,SILVER,641
525,France,Male,26,7,153644.39,1,1,1,63197.88,1,SILVER,988
606,Spain,Female,53,1,109330.06,1,1,1,75860.01,5,DIAMOND,582
686,Germany,Female,27,1,115095.88,2,0,0,78622.46,2,DIAMOND,873
611,France,Male,35,10,0,1,1,1,23598.23,5,SILVER,927
827,Spain,Male,46,1,183276.32,1,1,1,13460.27,4,DIAMOND,511
572,France,Male,33,9,68193.72,1,1,0,19998.31,1,GOLD,269
726,France,Female,32,8,0,2,0,0,185075.63,2,SILVER,233
579,Germany,Male,31,6,139729.54,1,0,1,135815.38,4,SILVER,664
598,Spain,Female,56,4,98365.33,1,1,1,44251.33,5,DIAMOND,850
663,France,Male,36,10,0,2,1,0,136349.55,5,PLATINUM,839
505,Germany,Female,37,10,122453.97,2,1,1,52693.99,5,DIAMOND,254
576,Germany,Male,30,7,132174.41,2,0,0,93767.03,1,GOLD,546
555,Spain,Female,24,2,0,2,0,1,197866.55,4,GOLD,347
524,France,Male,30,1,0,2,1,0,126812.85,3,DIAMOND,706
776,Spain,Male,39,2,104349.45,1,0,0,79503.05,2,DIAMOND,995
645,Germany,Female,41,2,138881.04,1,1,0,129936.53,2,GOLD,936
850,Germany,Female,32,0,116968.91,1,0,0,175094.62,2,PLATINUM,442
603,Germany,Male,35,1,105346.03,2,1,1,130379.5,5,SILVER,701
691,France,Male,26,9,136623.19,1,1,0,153228,3,GOLD,550
583,France,Female,29,10,0,2,1,1,111285.85,4,SILVER,574
584,France,Female,66,5,0,1,1,0,49553.38,4,GOLD,770
679,France,Female,33,6,0,2,1,1,98015.85,5,PLATINUM,521
646,France,Male,36,6,124445.52,1,1,0,88481.32,2,SILVER,621
559,France,Female,34,5,68999.66,2,1,1,66879.27,2,PLATINUM,840
595,Spain,Male,36,6,85768.42,1,1,1,24802.77,5,DIAMOND,301
527,France,Male,47,1,0,1,1,0,21312.16,3,PLATINUM,590
684,Spain,Male,34,9,100628,2,1,1,190263.78,2,PLATINUM,451
673,Spain,Female,32,0,0,1,1,1,72873.33,4,GOLD,726
802,Spain,Male,38,7,0,2,0,1,57764.65,5,GOLD,476
675,France,Male,54,6,0,1,1,0,110273.84,2,SILVER,420
762,Spain,Female,19,6,0,2,1,0,55500.17,1,DIAMOND,931
580,France,Male,50,0,125647.36,1,1,0,57541.08,3,PLATINUM,548
621,Germany,Female,31,8,100375.39,1,1,1,90384.26,5,DIAMOND,467
411,France,Female,36,10,0,1,0,0,120694.35,2,PLATINUM,329
815,France,Male,24,7,171922.72,1,0,1,178028.96,2,DIAMOND,458
631,Germany,Female,32,2,146810.99,2,1,1,180990.29,1,GOLD,378
514,Germany,Female,45,3,109032.23,1,0,1,155407.21,2,DIAMOND,764
638,France,Male,57,6,0,1,1,0,33676.48,4,GOLD,523
791,Spain,Male,25,7,0,1,1,0,89666.28,5,PLATINUM,740
516,France,Male,35,5,128653.59,1,1,0,127558.26,5,DIAMOND,595
734,France,Male,37,3,80387.81,1,0,1,77272.62,5,SILVER,350
611,France,Male,58,8,0,2,0,1,107665.68,5,PLATINUM,294
850,Germany,Male,43,0,108508.82,3,1,0,184044.8,5,PLATINUM,721
641,France,Male,31,10,155978.17,1,1,0,91510.71,4,SILVER,990
585,France,Female,38,5,0,1,1,1,87363.56,1,GOLD,822
552,Germany,Male,50,4,121175.56,1,1,0,117505.07,1,DIAMOND,662
507,France,Female,29,4,89349.47,2,0,0,180626.68,3,GOLD,889
735,Spain,Male,38,7,86131.71,2,0,0,93478.96,5,PLATINUM,692
707,France,Female,58,3,102346.86,1,1,1,114672.64,5,PLATINUM,887
698,Germany,Female,36,7,121263.62,1,1,1,13387.88,3,DIAMOND,233
841,France,Male,31,2,0,2,1,0,173240.52,3,DIAMOND,647
688,Spain,Female,33,2,0,1,0,0,27557.18,1,DIAMOND,878
614,France,Male,51,3,0,2,1,1,5552.37,4,GOLD,705
511,Germany,Male,48,6,149726.08,1,0,0,88307.87,2,GOLD,527
447,France,Male,43,2,0,2,1,0,33879.26,5,GOLD,348
738,France,Male,35,5,161274.05,2,1,0,181429.87,5,SILVER,566
422,France,Female,33,2,0,2,1,0,102655.31,4,SILVER,332
537,Spain,Male,30,1,103138.17,1,1,1,96555.42,4,SILVER,498
707,Germany,Female,40,3,109628.44,1,1,0,189366.03,2,PLATINUM,361
690,France,Male,54,5,0,1,1,0,12847.61,5,GOLD,439
664,Germany,Male,33,7,97286.16,2,1,0,143433.33,5,GOLD,334
850,France,Female,33,7,118004.26,1,1,0,183983.82,5,SILVER,782
584,Spain,Male,32,9,85534.83,1,0,0,169137.24,5,PLATINUM,226
728,France,Female,59,4,0,1,1,1,163365.85,5,GOLD,296
560,Spain,Female,43,4,95140.44,2,1,0,123181.44,5,DIAMOND,615
629,France,Female,31,6,0,1,1,1,16447.6,3,PLATINUM,427
658,France,Male,25,3,0,2,0,1,173948.4,4,GOLD,399
794,Germany,Female,54,1,75900.84,1,1,1,192154.66,4,GOLD,322
790,France,Female,41,2,126619.27,1,1,0,198224.38,4,DIAMOND,696
640,France,Male,44,7,111833.47,1,1,0,67202.74,3,PLATINUM,355
652,Spain,Male,37,7,0,2,1,0,68789.93,4,GOLD,932
583,France,Female,57,3,238387.56,1,0,1,147964.99,5,GOLD,552
775,France,Female,32,2,108698.96,2,1,1,161069.73,4,PLATINUM,236
584,France,Female,39,2,112687.69,1,1,1,127749.61,4,PLATINUM,857
635,Germany,Female,48,4,81556.89,2,1,0,191914.37,2,DIAMOND,488
814,France,Male,48,9,136596.85,1,1,1,185791.9,3,GOLD,935
735,Germany,Female,43,9,98807.45,1,0,0,184570.04,4,SILVER,730
678,France,Female,31,1,0,2,0,1,130446.65,2,GOLD,246
693,France,Male,37,1,0,2,1,1,82867.55,1,DIAMOND,502
640,France,Female,30,6,107499.7,1,1,1,187632.22,5,DIAMOND,663
773,Spain,Female,23,8,0,2,1,0,56759.79,5,DIAMOND,359
736,France,Female,30,9,0,2,1,0,34180.33,3,GOLD,341
693,France,Female,28,8,0,2,1,1,158545.25,1,PLATINUM,846
496,France,Female,41,1,176024.05,2,1,0,182337.98,1,DIAMOND,754
751,France,Female,39,3,0,2,1,1,84175.34,4,DIAMOND,254
528,Germany,Male,39,0,127631.62,1,0,1,22197.8,4,PLATINUM,654
754,Spain,Female,19,9,0,1,1,0,189641.11,3,SILVER,933
568,Germany,Female,26,10,109819.16,2,1,0,154491.39,2,SILVER,865
592,Spain,Female,41,2,138734.94,1,1,0,90020.74,1,PLATINUM,308
558,Germany,Male,25,10,111363.1,2,1,0,197264.35,4,PLATINUM,837
825,France,Male,34,9,0,2,1,1,31933.06,3,SILVER,941
677,Germany,Male,28,0,143988,2,1,0,8755.69,4,PLATINUM,658
653,France,Male,34,5,118838.75,1,1,1,52820.13,2,GOLD,360
593,Spain,Male,35,4,161637.75,1,1,1,20008.46,1,GOLD,391
632,France,Female,44,3,133793.89,1,1,1,34607.14,1,SILVER,621
601,Germany,Male,35,8,71553.83,1,1,0,177384.45,4,DIAMOND,448
786,France,Female,62,8,0,1,1,1,165702.64,2,SILVER,765
654,France,Female,40,3,0,2,1,0,167889.1,4,DIAMOND,428
572,France,Female,38,7,0,2,1,1,133122.62,1,PLATINUM,739
813,France,Female,62,10,64667.95,2,0,1,140454.14,4,SILVER,691
523,France,Female,28,2,121164.11,1,1,1,59938.81,3,GOLD,496
506,Spain,Male,50,3,0,2,1,0,12016.79,3,DIAMOND,295
513,Spain,Male,72,3,98903.06,1,1,1,81251.24,5,DIAMOND,842
664,France,Female,31,7,104158.84,1,1,0,134169.85,2,PLATINUM,951
684,France,Male,54,6,0,2,1,1,94888.6,3,SILVER,335
608,Spain,Female,63,3,139529.93,2,1,1,175696.16,2,GOLD,961
527,France,Female,25,6,0,2,0,1,96758.58,3,SILVER,430
666,France,Male,53,5,64646.7,1,1,0,128019.48,3,GOLD,580
779,France,Male,71,3,0,2,1,1,146895.36,1,PLATINUM,858
629,France,Female,40,6,0,2,1,1,139356.3,4,SILVER,327
430,France,Male,35,1,118894.22,1,0,0,2923.61,5,SILVER,873
712,France,Male,24,2,0,1,0,1,121232.51,5,GOLD,264
682,France,Male,30,9,0,2,1,1,2053.42,5,SILVER,456
634,France,Female,41,8,68213.99,1,1,1,6382.46,3,SILVER,911
487,Spain,Female,31,1,0,2,1,0,158750.13,3,SILVER,546
808,Spain,Male,47,8,139196,1,0,1,74028.36,2,SILVER,801
527,France,Female,32,7,0,2,1,1,44099.75,3,GOLD,718
637,Germany,Male,50,4,126345.55,1,0,1,17323,3,PLATINUM,683
802,Spain,Male,40,5,0,2,1,1,175043.69,4,GOLD,332
529,France,Female,38,2,0,1,1,0,146388.85,5,DIAMOND,339
850,France,Female,43,3,0,2,0,0,2465.8,4,GOLD,452
738,France,Male,18,4,0,2,1,1,47799.15,5,PLATINUM,739
817,France,Male,34,5,129278.43,1,0,0,165562.84,1,DIAMOND,703
735,France,Male,31,3,119558.35,1,0,0,72927.68,1,GOLD,386
619,Germany,Female,41,5,92467.58,1,1,0,38270.47,3,GOLD,569
671,France,Male,27,5,0,2,0,0,120893.07,4,GOLD,962
581,Spain,Female,31,6,0,2,1,0,188377.21,1,SILVER,644
690,Spain,Male,36,10,0,2,1,0,55902.93,2,GOLD,876
579,Spain,Male,56,4,99340.83,1,0,0,4523.74,1,DIAMOND,806
688,Spain,Female,24,3,0,2,1,1,102195.16,5,DIAMOND,739
599,Spain,Female,28,4,126833.79,2,1,0,60843.09,5,PLATINUM,252
729,Germany,Male,29,5,109676.52,1,1,1,25548.47,4,PLATINUM,790
718,France,Female,29,3,0,1,0,1,134462.29,4,PLATINUM,253
712,Germany,Male,53,6,134729.99,2,1,1,132702.64,2,DIAMOND,856
474,France,Male,37,3,98431.37,1,0,0,75698.44,4,DIAMOND,972
565,Germany,Male,33,8,130368.31,2,1,0,105642.43,3,GOLD,860
658,France,Female,31,7,123974.96,1,1,0,102153.75,3,DIAMOND,226
714,France,Male,63,4,138082.16,1,0,1,166677.54,1,GOLD,945
725,France,Male,45,1,129855.32,1,0,0,24218.65,2,SILVER,917
825,France,Male,40,6,132308.22,1,0,0,117122.5,2,PLATINUM,465
665,Germany,Female,45,5,155447.65,2,1,0,51871.95,4,PLATINUM,511
670,Spain,Male,35,2,124268.64,2,0,1,84321.03,4,DIAMOND,301
474,Germany,Female,34,9,176311.36,1,1,0,160213.27,3,SILVER,724
591,France,Male,40,2,99886.42,2,1,1,88695.19,2,GOLD,675
508,France,Female,31,7,0,2,1,1,6123.15,4,GOLD,573
695,France,Female,36,2,0,2,0,1,167749.54,3,SILVER,463
660,Germany,Male,24,5,85089.3,1,1,1,71638,3,PLATINUM,809
687,Germany,Male,41,10,134318.21,2,1,1,198064.52,4,DIAMOND,402
658,Germany,Male,29,5,75395.53,2,0,1,54914.92,4,PLATINUM,298
705,Germany,Female,33,5,116765.7,1,0,0,190659.17,1,SILVER,711
739,Spain,Male,60,4,0,1,1,1,51637.67,1,DIAMOND,457
844,France,Male,38,7,111501.66,1,1,1,119333.38,5,SILVER,962
602,Germany,Female,48,7,76595.08,2,0,0,127095.14,3,PLATINUM,558
759,France,Female,33,9,160541.36,2,0,0,93541.14,4,SILVER,497
747,Germany,Male,38,2,129728.6,1,1,0,89289.54,2,PLATINUM,747
673,France,Male,47,1,0,2,0,0,108762.16,5,SILVER,382
671,Spain,Female,34,5,130929.02,4,1,1,28238.25,1,PLATINUM,586
640,Germany,Female,74,2,116800.25,1,1,1,34130.43,1,PLATINUM,947
581,Germany,Male,40,0,101016.53,1,0,1,7926.35,3,SILVER,783
630,France,Male,67,5,0,2,1,1,27330.27,3,SILVER,556
703,France,Female,33,8,190566.65,1,1,1,79997.14,3,PLATINUM,708
698,Spain,Female,47,6,0,1,1,0,50213.81,4,PLATINUM,625
742,Germany,Female,43,6,97067.69,1,0,1,60920.03,5,GOLD,375
652,France,Female,37,4,92208.54,1,0,1,197699.8,3,PLATINUM,822
644,France,Male,37,2,186347.97,2,1,0,92809.73,4,SILVER,499
735,Spain,Male,55,2,103176.62,1,0,1,163516.16,2,PLATINUM,708
777,France,Female,58,4,0,1,1,1,62449.07,3,GOLD,852
644,Germany,Female,40,4,77270.08,2,1,1,115800.1,3,DIAMOND,748
665,Germany,Female,37,3,111911.63,1,1,1,110359.68,4,GOLD,413
529,Germany,Male,72,5,94216.05,1,1,1,78695.68,2,DIAMOND,712
803,Spain,Female,45,7,0,2,1,1,128378.04,1,PLATINUM,589
604,Spain,Female,26,3,0,2,1,0,155248.62,4,SILVER,679
738,France,Male,49,6,106770.82,1,1,0,123499.27,1,PLATINUM,315
655,Germany,Female,72,5,138089.97,2,1,1,99920.41,3,GOLD,766
698,Germany,Male,39,9,133191.19,2,0,1,53289.49,2,DIAMOND,428
775,France,Female,66,9,0,2,1,1,67622.34,3,PLATINUM,826
735,France,Male,41,7,74135.85,1,1,1,11783.1,2,GOLD,750
766,Spain,Male,41,6,99208.46,2,1,0,62402.38,4,GOLD,224
537,Germany,Male,84,8,92242.34,1,1,1,186235.98,3,SILVER,768
599,Germany,Male,25,7,108380.72,1,1,1,79005.95,1,SILVER,933
420,Spain,Female,55,4,91893.32,1,1,0,144870.28,3,GOLD,970
674,France,Female,32,7,85757.93,1,1,1,95481,2,DIAMOND,929
570,France,Female,46,3,0,2,0,0,820.46,3,SILVER,909
623,Germany,Male,33,8,96759.42,1,1,1,174777.98,2,SILVER,357
710,France,Male,30,6,0,2,1,1,8991.17,2,PLATINUM,834
466,France,Male,29,6,0,2,1,1,2797.27,2,GOLD,824
759,France,Female,22,5,0,1,1,0,22303.17,1,DIAMOND,758
581,France,Male,71,4,0,2,1,1,197562.08,2,DIAMOND,759
820,France,Male,33,2,132150.26,2,1,0,23067.97,2,GOLD,796
759,France,Male,41,9,0,2,0,1,190294.12,4,GOLD,498
628,France,Female,31,6,175443.75,1,1,0,113167.17,2,GOLD,559
676,France,Male,31,3,78990.15,1,1,1,124777.14,1,SILVER,225
591,France,Female,33,4,113743.37,1,1,0,124625.08,2,SILVER,947
690,France,Female,26,5,157624.84,1,1,1,49599.27,5,DIAMOND,881
624,France,Female,62,7,125163.62,2,1,1,151411.5,5,GOLD,513
573,France,Female,23,2,0,1,1,0,122964.18,4,PLATINUM,554
694,France,Male,60,9,0,1,1,1,57088.97,4,GOLD,647
632,Spain,Female,29,7,80922.75,1,1,0,7820.78,2,SILVER,434
632,France,Male,40,3,193354.86,2,1,0,149188.41,4,GOLD,462
832,Germany,Female,40,9,107648.94,2,1,1,134638.97,2,PLATINUM,583
598,Germany,Female,46,7,131769.04,1,0,0,184980.23,2,GOLD,911
430,Germany,Male,36,1,138992.48,2,0,0,122373.42,3,SILVER,770
711,France,Female,37,8,113899.92,1,0,0,80215.2,3,SILVER,436
582,Germany,Male,26,6,114450.32,1,1,1,14081.64,2,SILVER,480
605,France,Male,39,3,0,2,1,0,199390.45,3,SILVER,405
657,France,Female,37,2,0,2,1,1,7667.48,2,DIAMOND,398
578,Spain,Male,40,6,63609.92,1,0,0,74965.61,5,SILVER,783
532,France,Male,38,9,0,2,0,0,30583.95,2,PLATINUM,396
612,France,Female,42,10,75497.51,1,0,0,149682.78,2,DIAMOND,240
792,France,Female,42,2,0,2,1,0,92664.09,3,PLATINUM,522
674,France,Female,26,10,0,2,1,1,138423.1,1,PLATINUM,664
680,France,Male,31,1,0,2,1,1,3148.2,2,GOLD,442
593,France,Female,39,0,117704.73,1,1,0,197933.5,4,DIAMOND,694
679,Germany,Male,35,1,130463.55,2,1,1,37341.17,2,PLATINUM,606
493,Spain,Male,32,8,46161.18,1,1,1,79577.4,2,GOLD,606
688,Spain,Male,42,5,0,2,0,0,197602.29,4,SILVER,378
769,Germany,Male,43,4,110182.54,2,1,1,87537.32,2,PLATINUM,505
581,Spain,Male,49,10,0,2,0,0,41623.59,1,GOLD,242
465,France,Male,41,9,117221.15,1,1,0,168280.95,3,SILVER,495
641,France,Female,35,4,0,2,0,0,125986.18,4,PLATINUM,757
731,Germany,Female,43,9,79120.27,1,0,0,548.52,5,DIAMOND,978
625,France,Male,37,1,177069.24,2,1,1,96088.54,5,GOLD,446
468,France,Male,36,3,61636.97,1,0,0,107787.42,4,GOLD,928
790,France,Male,26,5,0,1,1,0,20510.79,2,SILVER,426
587,Germany,Female,37,6,104414.03,1,1,0,192026.02,4,DIAMOND,749
692,France,Male,66,4,159732.02,1,1,1,118188.15,4,GOLD,273
676,Germany,Female,34,4,89437.03,1,1,1,189540.95,4,GOLD,366
571,France,Male,41,8,0,1,1,1,63736.17,4,SILVER,681
700,France,Female,32,3,0,1,0,0,95740.37,2,SILVER,790
445,France,Female,30,3,0,2,1,1,127939.19,2,PLATINUM,842
746,France,Male,36,7,142400.77,1,1,1,193438.69,4,DIAMOND,452
722,France,Female,47,2,88011.4,1,1,1,90655.94,3,SILVER,691
596,France,Male,36,2,0,2,1,1,12067.39,4,SILVER,933
850,Germany,Female,30,8,154870.28,1,1,1,54191.38,5,PLATINUM,690
597,Spain,Female,46,4,0,2,1,0,58667.16,5,SILVER,666
436,Spain,Male,43,5,0,2,1,1,35687.43,5,DIAMOND,557
660,Germany,Male,28,1,118402.25,2,1,0,14288.93,1,PLATINUM,965
649,France,Male,37,9,87374.88,2,1,1,247.36,1,PLATINUM,245
646,Germany,Male,32,8,105397.8,1,1,0,78111.84,1,PLATINUM,311
560,Spain,Female,31,5,125341.69,1,1,0,79547.39,4,PLATINUM,797
710,Germany,Male,49,10,129164.88,1,1,1,193266.72,5,DIAMOND,890
513,France,Male,40,3,141004.46,1,1,0,105028.46,3,SILVER,904
607,France,Female,21,0,0,2,1,0,116106.52,1,DIAMOND,324
757,France,Male,57,3,89079.41,1,1,1,53179.21,4,DIAMOND,789
619,Germany,Male,40,9,103604.31,2,0,0,140947.05,1,DIAMOND,923
612,France,Male,24,1,182705.05,1,1,1,171837.06,3,SILVER,615
842,France,Male,29,8,0,2,1,1,123437.05,2,DIAMOND,466
713,France,Male,33,6,94598.48,1,0,0,197519.66,5,PLATINUM,621
657,Spain,Male,36,8,188241.05,2,0,0,183058.51,3,DIAMOND,382
770,France,Female,37,9,0,2,0,0,22710.72,2,GOLD,281
773,France,Female,40,10,0,2,0,1,69303.15,3,PLATINUM,826
470,Germany,Male,39,5,117469.91,2,0,0,63705.9,4,DIAMOND,849
781,Spain,Male,35,4,80790.74,1,1,0,116429.51,2,SILVER,456
428,France,Female,62,1,107735.93,1,0,1,58381.77,4,DIAMOND,398
600,Germany,Male,43,8,133379.41,1,1,0,177378.66,2,DIAMOND,448
697,Spain,Female,37,7,168066.87,1,1,0,35450.53,2,GOLD,231
